image_name,lat,lon,geometry,index_right
28.2056_77.4409.png,28.2056,77.4409,POINT (150601.5706715475 3125111.38011527),24
28.2056_77.4443.png,28.2056,77.4443,POINT (150935.58899634692 3125101.565497442),24
28.2056_77.4558.png,28.2056,77.4558,POINT (152065.35178882955 3125068.4388460843),17
28.2056_77.4646.png,28.2056,77.4646,POINT (152929.8606508929 3125043.1625759127),24
28.2056_77.4734.png,28.2056,77.4734,POINT (153794.36495224433 3125017.9494375098),24
28.2056_77.4822.png,28.2056,77.4822,POINT (154658.86470423883 3124992.7994286707),24
28.2056_77.4910.png,28.2056,77.491,POINT (155523.35991822183 3124967.7125471975),24
28.2056_77.4944.png,28.2056,77.4944,POINT (155857.36821976252 3124958.036794767),24
28.2056_77.5058.png,28.2056,77.5058,POINT (156977.27348464786 3124925.663330391),5
28.2056_77.5146.png,28.2056,77.5146,POINT (157841.75658455322 3124900.745734227),5
28.2056_77.5234.png,28.2056,77.5234,POINT (158706.23518823634 3124875.891257384),24
28.2056_77.5322.png,28.2056,77.5322,POINT (159570.70930705208 3124851.0998976897),24
28.2056_77.5410.png,28.2056,77.541,POINT (160435.17895234574 3124826.371652978),5
28.2056_77.5443.png,28.2056,77.5443,POINT (160759.35391831957 3124817.1148326006),5
28.2056_77.5557.png,28.2056,77.5557,POINT (161879.22625381005 3124785.2050122605),5
28.2056_77.5645.png,28.2056,77.5645,POINT (162743.6840083996 3124760.6453026645),5
28.2056_77.5733.png,28.2056,77.5733,POINT (163608.137331133 3124736.1487001446),5
28.2056_77.5821.png,28.2056,77.5821,POINT (164472.58623335656 3124711.715202562),5
28.2056_77.5909.png,28.2056,77.5909,POINT (165337.03072642186 3124687.344807781),5
28.2056_77.5944.png,28.2056,77.5944,POINT (165680.84265403578 3124677.6695765294),5
28.2056_77.6058.png,28.2056,77.6058,POINT (166800.68240378256 3124646.2251683143),5
28.2056_77.6146.png,28.2056,77.6146,POINT (167665.11507863057 3124622.024710275),5
28.2056_77.6234.png,28.2056,77.6234,POINT (168529.54338623933 3124597.8873472),5
